id,key,value,type
253009581,highway,traffic_signals,regular
253009597,created_by,Scarabeaus,regular
253009599,created_by,Scarabeaus,regular
253009641,created_by,Scarabeaus,regular
253009642,created_by,Scarabeaus,regular
253009644,created_by,Scarabeaus,regular
253009645,created_by,Scarabeaus,regular
253009646,created_by,Scarabeaus,regular
253009647,created_by,Scarabeaus,regular
253009648,created_by,Scarabeaus,regular
253009649,created_by,Scarabeaus,regular
253009650,created_by,Scarabeaus,regular
253009651,created_by,Scarabeaus,regular
253009652,created_by,Scarabeaus,regular
253009653,created_by,Scarabeaus,regular
253009655,created_by,Scarabeaus,regular
253009656,created_by,Scarabeaus,regular
253009657,created_by,Scarabeaus,regular
253009658,created_by,Scarabeaus,regular
253009659,created_by,Scarabeaus,regular
253009660,created_by,Scarabeaus,regular
253009663,created_by,Scarabeaus,regular
253009664,created_by,Scarabeaus,regular
253009665,created_by,Scarabeaus,regular
253009666,created_by,Scarabeaus,regular
253009667,created_by,Scarabeaus,regular
253009669,created_by,Scarabeaus,regular
253009671,created_by,Scarabeaus,regular
253009672,created_by,Scarabeaus,regular
253009673,created_by,Scarabeaus,regular
253009674,created_by,Scarabeaus,regular
253009675,created_by,Scarabeaus,regular
253009676,created_by,Scarabeaus,regular
253009677,created_by,Scarabeaus,regular
253009678,created_by,Scarabeaus,regular
253009679,created_by,Scarabeaus,regular
253009680,created_by,Scarabeaus,regular
253009681,created_by,Scarabeaus,regular
253009682,created_by,Scarabeaus,regular
253009689,created_by,Scarabeaus,regular
253009723,created_by,Scarabeaus,regular
253009724,created_by,Scarabeaus,regular
253009725,created_by,Scarabeaus,regular
253009726,created_by,Scarabeaus,regular
253009727,created_by,Scarabeaus,regular
253009728,created_by,Scarabeaus,regular
253009729,created_by,Scarabeaus,regular
253009730,created_by,Scarabeaus,regular
253009731,created_by,Scarabeaus,regular
253009732,created_by,Scarabeaus,regular
253009733,created_by,Scarabeaus,regular
253009734,created_by,Scarabeaus,regular
253009735,created_by,Scarabeaus,regular
253009736,created_by,Scarabeaus,regular
253009737,created_by,Scarabeaus,regular
253009738,created_by,Scarabeaus,regular
253009739,created_by,Scarabeaus,regular
253009740,created_by,Scarabeaus,regular
253009741,created_by,Scarabeaus,regular
253009748,created_by,Scarabeaus,regular
253009761,created_by,Scarabeaus,regular
253009762,created_by,Scarabeaus,regular
253009763,created_by,Scarabeaus,regular
253009764,created_by,Scarabeaus,regular
253009765,created_by,Scarabeaus,regular
253009766,created_by,Scarabeaus,regular
253009767,created_by,Scarabeaus,regular
253009768,created_by,Scarabeaus,regular
253009769,created_by,Scarabeaus,regular
253009770,created_by,Scarabeaus,regular
253009771,created_by,Scarabeaus,regular
253009772,created_by,Scarabeaus,regular
253009773,created_by,Scarabeaus,regular
253009774,created_by,Scarabeaus,regular
253009775,created_by,Scarabeaus,regular
253009776,created_by,Scarabeaus,regular
253009777,created_by,Scarabeaus,regular
253009778,created_by,Scarabeaus,regular
253009779,created_by,Scarabeaus,regular
253009780,created_by,Scarabeaus,regular
253009781,created_by,Scarabeaus,regular
253009783,created_by,Scarabeaus,regular
253009792,created_by,Scarabeaus,regular
253009810,created_by,Scarabeaus,regular
253009811,created_by,Scarabeaus,regular
253009813,created_by,Scarabeaus,regular
253009814,created_by,Scarabeaus,regular
253009815,created_by,Scarabeaus,regular
253009816,created_by,Scarabeaus,regular
253009817,created_by,Scarabeaus,regular
253009818,created_by,Scarabeaus,regular
253009819,created_by,Scarabeaus,regular
253009820,created_by,Scarabeaus,regular
253009821,created_by,Scarabeaus,regular
253009822,created_by,Scarabeaus,regular
253009823,created_by,Scarabeaus,regular
253009824,created_by,Scarabeaus,regular
253009825,created_by,Scarabeaus,regular
253009826,created_by,Scarabeaus,regular
253009827,created_by,Scarabeaus,regular
253009828,created_by,Scarabeaus,regular
253009829,created_by,Scarabeaus,regular
253009830,created_by,Scarabeaus,regular
253009831,created_by,Scarabeaus,regular
253009832,created_by,Scarabeaus,regular
253009833,created_by,Scarabeaus,regular
253009834,created_by,Scarabeaus,regular
253009835,created_by,Scarabeaus,regular
253009836,created_by,Scarabeaus,regular
253009837,created_by,Scarabeaus,regular
253009838,created_by,Scarabeaus,regular
253009839,created_by,Scarabeaus,regular
253009840,created_by,Scarabeaus,regular
253009841,created_by,Scarabeaus,regular
253009842,created_by,Scarabeaus,regular
253009843,created_by,Scarabeaus,regular
253009844,created_by,Scarabeaus,regular
253009845,created_by,Scarabeaus,regular
253009846,created_by,Scarabeaus,regular
253009847,created_by,Scarabeaus,regular
253009848,created_by,Scarabeaus,regular
253009849,created_by,Scarabeaus,regular
253009850,created_by,Scarabeaus,regular
253009851,created_by,Scarabeaus,regular
253009852,created_by,Scarabeaus,regular
253009853,created_by,Scarabeaus,regular
253009881,created_by,Scarabeaus,regular
253009882,created_by,Scarabeaus,regular
253009883,created_by,Scarabeaus,regular
253009884,created_by,Scarabeaus,regular
253009885,created_by,Scarabeaus,regular
253009886,created_by,Scarabeaus,regular
253009887,created_by,Scarabeaus,regular
253009888,created_by,Scarabeaus,regular
253009889,created_by,Scarabeaus,regular
253009890,created_by,Scarabeaus,regular
253009891,created_by,Scarabeaus,regular
253009894,created_by,Scarabeaus,regular
253009895,created_by,Scarabeaus,regular
253009896,created_by,Scarabeaus,regular
253009897,created_by,Scarabeaus,regular
253009898,created_by,Scarabeaus,regular
253009899,created_by,Scarabeaus,regular
253009900,created_by,Scarabeaus,regular
253009901,created_by,Scarabeaus,regular
253009902,created_by,Scarabeaus,regular
253009903,created_by,Scarabeaus,regular
253009904,created_by,Scarabeaus,regular
253009905,created_by,Scarabeaus,regular
253009906,created_by,Scarabeaus,regular
253009907,created_by,Scarabeaus,regular
253009908,created_by,Scarabeaus,regular
253009909,created_by,Scarabeaus,regular
253009910,created_by,Scarabeaus,regular
253009911,created_by,Scarabeaus,regular
253009912,created_by,Scarabeaus,regular
253009913,created_by,Scarabeaus,regular
253009914,created_by,Scarabeaus,regular
253009915,created_by,Scarabeaus,regular
253009916,created_by,Scarabeaus,regular
253009917,created_by,Scarabeaus,regular
253009918,created_by,Scarabeaus,regular
253009919,created_by,Scarabeaus,regular
253009920,created_by,Scarabeaus,regular
253009921,created_by,Scarabeaus,regular
253009922,created_by,Scarabeaus,regular
253009923,created_by,Scarabeaus,regular
253009924,created_by,Scarabeaus,regular
253009925,created_by,Scarabeaus,regular
253009926,created_by,Scarabeaus,regular
253009927,created_by,Scarabeaus,regular
253009928,created_by,Scarabeaus,regular
253009929,created_by,Scarabeaus,regular
253009930,created_by,Scarabeaus,regular
253009931,created_by,Scarabeaus,regular
253009932,created_by,Scarabeaus,regular
253009933,created_by,Scarabeaus,regular
253009934,created_by,Scarabeaus,regular
253010047,created_by,Scarabeaus,regular
253010048,created_by,Scarabeaus,regular
253010049,created_by,Scarabeaus,regular
253010050,created_by,Scarabeaus,regular
253010067,highway,mini_roundabout,regular
253010409,created_by,Scarabeaus,regular
253010607,created_by,Scarabeaus,regular
253010608,created_by,Scarabeaus,regular
253010609,created_by,Scarabeaus,regular
253010610,created_by,Scarabeaus,regular
253010611,created_by,Scarabeaus,regular
253010612,created_by,Scarabeaus,regular
253010613,created_by,Scarabeaus,regular
253010626,created_by,Scarabeaus,regular
253010627,created_by,Scarabeaus,regular
253010628,created_by,Scarabeaus,regular
253010632,created_by,Scarabeaus,regular
253010633,created_by,Scarabeaus,regular
253010634,created_by,Scarabeaus,regular
253010639,created_by,Scarabeaus,regular
253010640,created_by,Scarabeaus,regular
253010646,created_by,Scarabeaus,regular
253010648,created_by,Scarabeaus,regular
253010649,created_by,Scarabeaus,regular
253010651,created_by,Scarabeaus,regular
253010652,created_by,Scarabeaus,regular
253010653,created_by,Scarabeaus,regular
253010654,created_by,Scarabeaus,regular
253010655,fixme,Does this track exist? Couldn't see it on a drive past.,regular
253010658,created_by,Scarabeaus,regular
253010662,created_by,Scarabeaus,regular
253010663,created_by,Scarabeaus,regular
253010664,created_by,Scarabeaus,regular
253010665,created_by,Scarabeaus,regular
253010669,created_by,Scarabeaus,regular
253010671,created_by,Scarabeaus,regular
253010672,created_by,Scarabeaus,regular
253010673,created_by,Scarabeaus,regular
253010674,created_by,Scarabeaus,regular
253010675,created_by,Scarabeaus,regular
253010676,created_by,Scarabeaus,regular
253010677,created_by,Scarabeaus,regular
253010678,created_by,Scarabeaus,regular
253010679,created_by,Scarabeaus,regular
253010680,created_by,Scarabeaus,regular
253010682,created_by,Scarabeaus,regular
253010683,created_by,Scarabeaus,regular
253010684,created_by,Scarabeaus,regular
253010687,created_by,Scarabeaus,regular
253010688,created_by,Scarabeaus,regular
253010689,created_by,Scarabeaus,regular
253010691,created_by,Scarabeaus,regular
253010693,created_by,Scarabeaus,regular
253010694,created_by,Scarabeaus,regular
253010695,created_by,Scarabeaus,regular
253010696,created_by,Scarabeaus,regular
253010697,created_by,Scarabeaus,regular
253010699,created_by,Scarabeaus,regular
253010700,created_by,Scarabeaus,regular
253010701,created_by,Scarabeaus,regular
253010703,created_by,Scarabeaus,regular
253010705,created_by,Scarabeaus,regular
253010708,created_by,Scarabeaus,regular
253010710,created_by,Scarabeaus,regular
253010712,created_by,Scarabeaus,regular
253010713,created_by,Scarabeaus,regular
253010714,created_by,Scarabeaus,regular
253010715,created_by,Scarabeaus,regular
253010716,created_by,Scarabeaus,regular
253010717,created_by,Scarabeaus,regular
253010718,created_by,Scarabeaus,regular
253010719,created_by,Scarabeaus,regular
253010739,created_by,Scarabeaus,regular
253010741,created_by,Scarabeaus,regular
253010742,created_by,Scarabeaus,regular
253010743,created_by,Scarabeaus,regular
253010745,created_by,Scarabeaus,regular
253010747,created_by,Scarabeaus,regular
253010749,created_by,Scarabeaus,regular
253010750,created_by,Scarabeaus,regular
253010752,created_by,Scarabeaus,regular
253010754,created_by,Scarabeaus,regular
253010756,created_by,Scarabeaus,regular
253010760,created_by,Scarabeaus,regular
253010767,created_by,Scarabeaus,regular
253010769,created_by,Scarabeaus,regular
253010771,created_by,Scarabeaus,regular
253010773,created_by,Scarabeaus,regular
253010774,created_by,Scarabeaus,regular
253010776,created_by,Scarabeaus,regular
253010778,created_by,Scarabeaus,regular
253010780,created_by,Scarabeaus,regular
253010781,created_by,Scarabeaus,regular
253010783,created_by,Scarabeaus,regular
253010787,created_by,Scarabeaus,regular
253010789,created_by,Scarabeaus,regular
253010791,created_by,Scarabeaus,regular
253010793,created_by,Scarabeaus,regular
253010795,created_by,Scarabeaus,regular
253010797,created_by,Scarabeaus,regular
253010799,created_by,Scarabeaus,regular
253010801,created_by,Scarabeaus,regular
253010803,created_by,Scarabeaus,regular
253010805,created_by,Scarabeaus,regular
253010807,created_by,Scarabeaus,regular
253010809,created_by,Scarabeaus,regular
253010810,created_by,Scarabeaus,regular
253010811,created_by,Scarabeaus,regular
253010812,created_by,Scarabeaus,regular
253010813,created_by,Scarabeaus,regular
253010815,created_by,Scarabeaus,regular
253010816,created_by,Scarabeaus,regular
253010817,created_by,Scarabeaus,regular
253010818,created_by,Scarabeaus,regular
253010819,created_by,Scarabeaus,regular
253010820,created_by,Scarabeaus,regular
253010821,created_by,Scarabeaus,regular
253010822,created_by,Scarabeaus,regular
253010823,created_by,Scarabeaus,regular
253010824,created_by,Scarabeaus,regular
253010825,created_by,Scarabeaus,regular
253010857,created_by,Scarabeaus,regular
253010864,created_by,Scarabeaus,regular
253010865,created_by,Scarabeaus,regular
253010866,created_by,Scarabeaus,regular
253010867,created_by,Scarabeaus,regular
253010868,created_by,Scarabeaus,regular
253010870,created_by,Scarabeaus,regular
253010871,created_by,Scarabeaus,regular
253010872,created_by,Scarabeaus,regular
253010873,created_by,Scarabeaus,regular
253010874,created_by,Scarabeaus,regular
253010875,created_by,Scarabeaus,regular
253010876,created_by,Scarabeaus,regular
253010877,created_by,Scarabeaus,regular
253010878,created_by,Scarabeaus,regular
253010879,created_by,Scarabeaus,regular
253010880,created_by,Scarabeaus,regular
253010881,created_by,Scarabeaus,regular
253010882,created_by,Scarabeaus,regular
253010883,created_by,Scarabeaus,regular
253010884,created_by,Scarabeaus,regular
253010885,created_by,Scarabeaus,regular
253010886,created_by,Scarabeaus,regular
253010887,created_by,Scarabeaus,regular
253010888,created_by,Scarabeaus,regular
253010889,created_by,Scarabeaus,regular
253010890,created_by,Scarabeaus,regular
253010891,created_by,Scarabeaus,regular
253010892,created_by,Scarabeaus,regular
253010893,created_by,Scarabeaus,regular
253010894,created_by,Scarabeaus,regular
253010895,created_by,Scarabeaus,regular
253010896,created_by,Scarabeaus,regular
253010897,created_by,Scarabeaus,regular
253010898,created_by,Scarabeaus,regular
253010899,created_by,Scarabeaus,regular
253010900,created_by,Scarabeaus,regular
253010901,created_by,Scarabeaus,regular
253010902,created_by,Scarabeaus,regular
253010903,created_by,Scarabeaus,regular
253010904,created_by,Scarabeaus,regular
253010905,created_by,Scarabeaus,regular
253010906,created_by,Scarabeaus,regular
253010907,created_by,Scarabeaus,regular
253010915,created_by,Scarabeaus,regular
253010949,created_by,Scarabeaus,regular
253010950,created_by,Scarabeaus,regular
253010951,created_by,Scarabeaus,regular
253010952,created_by,Scarabeaus,regular
253010953,created_by,Scarabeaus,regular
253010954,created_by,Scarabeaus,regular
253010955,created_by,Scarabeaus,regular
253010956,created_by,Scarabeaus,regular
253010957,created_by,Scarabeaus,regular
253010958,created_by,Scarabeaus,regular
253010959,created_by,Scarabeaus,regular
253010960,created_by,Scarabeaus,regular
253010962,created_by,Scarabeaus,regular
253010963,created_by,Scarabeaus,regular
253011061,created_by,Scarabeaus,regular
253011074,created_by,Scarabeaus,regular
253011085,created_by,Scarabeaus,regular
253011087,created_by,Scarabeaus,regular
253011089,created_by,Scarabeaus,regular
253011092,created_by,Scarabeaus,regular
253011094,created_by,Scarabeaus,regular
253011095,created_by,Scarabeaus,regular
253011103,created_by,Scarabeaus,regular
253011104,created_by,Scarabeaus,regular
253011105,created_by,Scarabeaus,regular
253011106,created_by,Scarabeaus,regular
253011107,created_by,Scarabeaus,regular
253011122,created_by,Scarabeaus,regular
253011123,created_by,Scarabeaus,regular
253011124,created_by,Scarabeaus,regular
253011126,created_by,Scarabeaus,regular
253011134,created_by,Scarabeaus,regular
253011135,created_by,Scarabeaus,regular
253011141,created_by,Scarabeaus,regular
253587118,created_by,JOSM,regular
253589409,created_by,Scarabeaus,regular
253589411,created_by,Scarabeaus,regular
253589414,created_by,Scarabeaus,regular
253589416,created_by,Scarabeaus,regular
253589420,created_by,Scarabeaus,regular
253589422,created_by,Scarabeaus,regular
253589423,created_by,Scarabeaus,regular
253589428,created_by,Scarabeaus,regular
253589433,created_by,Scarabeaus,regular
253589434,created_by,Scarabeaus,regular
253589436,created_by,Scarabeaus,regular
253589439,created_by,JOSM,regular
253589450,created_by,Scarabeaus,regular
253589455,created_by,Scarabeaus,regular
253589456,created_by,Scarabeaus,regular
253589463,created_by,JOSM,regular
253589464,created_by,Scarabeaus,regular
253589469,created_by,Scarabeaus,regular
253589488,created_by,Scarabeaus,regular
253589491,created_by,Scarabeaus,regular
253589494,created_by,Scarabeaus,regular
253589500,created_by,Scarabeaus,regular
253589502,created_by,Scarabeaus,regular
253589505,created_by,Scarabeaus,regular
253589508,created_by,Scarabeaus,regular
253589510,created_by,Scarabeaus,regular
253589511,created_by,Scarabeaus,regular
253589514,created_by,Scarabeaus,regular
253589518,created_by,Scarabeaus,regular
253589519,created_by,Scarabeaus,regular
253589525,created_by,Scarabeaus,regular
253589527,created_by,Scarabeaus,regular
253589528,created_by,Scarabeaus,regular
253589530,created_by,Scarabeaus,regular
253589531,created_by,Scarabeaus,regular
253589533,created_by,Scarabeaus,regular
253589535,created_by,Scarabeaus,regular
253589536,created_by,Scarabeaus,regular
253589542,created_by,Scarabeaus,regular
253589544,created_by,Scarabeaus,regular
253589545,created_by,Scarabeaus,regular
253589550,created_by,JOSM,regular
253589553,created_by,Scarabeaus,regular
253589555,created_by,Scarabeaus,regular
253589557,created_by,Scarabeaus,regular
253589558,created_by,Scarabeaus,regular
253589559,created_by,Scarabeaus,regular
253589565,created_by,Scarabeaus,regular
253589568,created_by,Scarabeaus,regular
253589569,created_by,Scarabeaus,regular
253589580,created_by,Scarabeaus,regular
253589585,created_by,Scarabeaus,regular
253589592,created_by,Scarabeaus,regular
253589605,highway,turning_loop,regular
253589608,created_by,Scarabeaus,regular
253589615,created_by,Scarabeaus,regular
253589620,created_by,Scarabeaus,regular
253589621,created_by,JOSM,regular
253589624,created_by,Scarabeaus,regular
253589630,created_by,Scarabeaus,regular
253589632,created_by,Scarabeaus,regular
253589642,created_by,Scarabeaus,regular
253589643,created_by,Scarabeaus,regular
253589645,created_by,Scarabeaus,regular
253589646,created_by,Scarabeaus,regular
253589651,created_by,Scarabeaus,regular
253589656,created_by,Scarabeaus,regular
253589662,created_by,Scarabeaus,regular
253589663,created_by,Scarabeaus,regular
253589671,created_by,Scarabeaus,regular
253589673,created_by,Scarabeaus,regular
253589676,created_by,Scarabeaus,regular
253589681,created_by,Scarabeaus,regular
253589684,created_by,Scarabeaus,regular
253589688,created_by,Scarabeaus,regular
253589691,created_by,Scarabeaus,regular
253589702,created_by,Scarabeaus,regular
253589705,created_by,Scarabeaus,regular
253589707,created_by,Scarabeaus,regular
253589708,created_by,Scarabeaus,regular
253589714,created_by,Scarabeaus,regular
253589716,created_by,Scarabeaus,regular
253589719,created_by,Scarabeaus,regular
253589727,created_by,Scarabeaus,regular
253589730,created_by,Scarabeaus,regular
253589731,created_by,Scarabeaus,regular
253589734,created_by,Scarabeaus,regular
253589741,created_by,Scarabeaus,regular
253589744,created_by,Scarabeaus,regular
253589748,created_by,Scarabeaus,regular
253589755,created_by,Scarabeaus,regular
253589756,created_by,Scarabeaus,regular
253589758,created_by,Scarabeaus,regular
253589760,created_by,Scarabeaus,regular
253589761,created_by,Scarabeaus,regular
253589763,created_by,Scarabeaus,regular
253589774,created_by,Scarabeaus,regular
253589775,created_by,Scarabeaus,regular
253589778,created_by,Scarabeaus,regular
253589782,created_by,Scarabeaus,regular
253589783,created_by,Scarabeaus,regular
253589788,created_by,Scarabeaus,regular
253589791,created_by,Scarabeaus,regular
253589792,created_by,Scarabeaus,regular
253589796,created_by,Scarabeaus,regular
253589802,created_by,Scarabeaus,regular
253589813,created_by,Scarabeaus,regular
253589821,created_by,Scarabeaus,regular
253589825,created_by,Scarabeaus,regular
253589835,created_by,Scarabeaus,regular
253589840,created_by,Scarabeaus,regular
253589848,created_by,Scarabeaus,regular
253589853,created_by,Scarabeaus,regular
253589857,created_by,Scarabeaus,regular
253589860,created_by,Scarabeaus,regular
253589868,created_by,Scarabeaus,regular
253589869,created_by,Scarabeaus,regular
253589877,created_by,Scarabeaus,regular
253589882,created_by,Scarabeaus,regular
253589888,created_by,Scarabeaus,regular
253589889,created_by,Scarabeaus,regular
253589894,created_by,Scarabeaus,regular
253589897,created_by,Scarabeaus,regular
253589900,created_by,Scarabeaus,regular
253589902,created_by,Scarabeaus,regular
253589908,created_by,JOSM,regular
253589919,created_by,Scarabeaus,regular
253589921,created_by,Scarabeaus,regular
253589922,created_by,Scarabeaus,regular
253589928,created_by,Scarabeaus,regular
253589931,created_by,JOSM,regular
253589936,created_by,Scarabeaus,regular
253589947,created_by,Scarabeaus,regular
253589952,created_by,Scarabeaus,regular
253589955,created_by,Scarabeaus,regular
253589962,created_by,Scarabeaus,regular
253589969,created_by,Scarabeaus,regular
253589980,created_by,Scarabeaus,regular
253590011,created_by,Scarabeaus,regular
253590014,created_by,Scarabeaus,regular
253590015,created_by,Scarabeaus,regular
253590017,created_by,Scarabeaus,regular
253590023,created_by,JOSM,regular
253590028,created_by,Scarabeaus,regular
253590030,created_by,Scarabeaus,regular
253590033,created_by,Scarabeaus,regular
253590035,created_by,Scarabeaus,regular
253590038,created_by,JOSM,regular
253590040,created_by,Scarabeaus,regular
253590041,created_by,Scarabeaus,regular
253590043,created_by,Scarabeaus,regular
253590046,created_by,Scarabeaus,regular
253590048,created_by,Scarabeaus,regular
253590051,created_by,Scarabeaus,regular
253590061,created_by,Scarabeaus,regular
253590062,created_by,Scarabeaus,regular
253590064,created_by,Scarabeaus,regular
253590069,created_by,Scarabeaus,regular
253590071,created_by,Scarabeaus,regular
253590073,created_by,Scarabeaus,regular
253590074,created_by,Scarabeaus,regular
253590076,created_by,Scarabeaus,regular
253590078,created_by,Scarabeaus,regular
253590085,created_by,Scarabeaus,regular
253590095,created_by,Scarabeaus,regular
253590098,created_by,Scarabeaus,regular
253590103,created_by,JOSM,regular
253590106,created_by,Scarabeaus,regular
253590110,created_by,Scarabeaus,regular
253590117,created_by,Scarabeaus,regular
253590120,created_by,Scarabeaus,regular
253590124,created_by,Scarabeaus,regular
253590127,created_by,Scarabeaus,regular
253590129,created_by,Scarabeaus,regular
253590131,created_by,JOSM,regular
253590140,created_by,Scarabeaus,regular
253590142,created_by,Scarabeaus,regular
253590147,created_by,Scarabeaus,regular
253590151,created_by,Scarabeaus,regular
253590153,created_by,Scarabeaus,regular
253590156,created_by,Scarabeaus,regular
253590157,created_by,Scarabeaus,regular
253590162,created_by,Scarabeaus,regular
253590168,created_by,Scarabeaus,regular
253590171,created_by,Scarabeaus,regular
253590173,created_by,Scarabeaus,regular
253590175,created_by,Scarabeaus,regular
253590181,created_by,Scarabeaus,regular
253590184,created_by,Scarabeaus,regular
253590188,created_by,Scarabeaus,regular
253590196,created_by,Scarabeaus,regular
253590200,created_by,Scarabeaus,regular
253590203,created_by,Scarabeaus,regular
253590207,created_by,Scarabeaus,regular
253590229,created_by,Scarabeaus,regular
253590232,created_by,Scarabeaus,regular
253590235,created_by,Scarabeaus,regular
253590240,created_by,Scarabeaus,regular
253590241,created_by,JOSM,regular
253590243,created_by,Scarabeaus,regular
253590245,created_by,Scarabeaus,regular
253590252,created_by,Scarabeaus,regular
253590254,created_by,Scarabeaus,regular
253590262,created_by,Scarabeaus,regular
253590263,created_by,Scarabeaus,regular
253590265,created_by,Scarabeaus,regular
253590268,created_by,Scarabeaus,regular
253590273,created_by,Scarabeaus,regular
253590276,created_by,Scarabeaus,regular
253590282,created_by,Scarabeaus,regular
253590293,created_by,Scarabeaus,regular
253590296,created_by,Scarabeaus,regular
253590301,created_by,Scarabeaus,regular
253590304,created_by,Scarabeaus,regular
253590308,created_by,Scarabeaus,regular
253590313,created_by,Scarabeaus,regular
253590315,created_by,Scarabeaus,regular
253590316,created_by,Scarabeaus,regular
253590317,created_by,Scarabeaus,regular
253590328,created_by,Scarabeaus,regular
253590337,created_by,Scarabeaus,regular
253590342,created_by,Scarabeaus,regular
253590344,created_by,Scarabeaus,regular
253590351,created_by,Scarabeaus,regular
253590364,created_by,Scarabeaus,regular
253590372,created_by,Scarabeaus,regular
253590376,created_by,Scarabeaus,regular
253590377,created_by,Scarabeaus,regular
253590380,highway,mini_roundabout,regular
253590383,created_by,Scarabeaus,regular
253590388,created_by,Scarabeaus,regular
253590393,created_by,Scarabeaus,regular
253590396,highway,mini_roundabout,regular
253590406,created_by,Scarabeaus,regular
253590412,created_by,Scarabeaus,regular
253590418,created_by,Scarabeaus,regular
253590436,created_by,Scarabeaus,regular
253590439,created_by,Scarabeaus,regular
253590441,created_by,Scarabeaus,regular
253590454,created_by,Scarabeaus,regular
253590456,created_by,Scarabeaus,regular
253590458,created_by,Scarabeaus,regular
253590459,created_by,Scarabeaus,regular
253590462,created_by,Scarabeaus,regular
253590464,created_by,Scarabeaus,regular
253590477,created_by,Scarabeaus,regular
253590482,created_by,Scarabeaus,regular
253590484,created_by,Scarabeaus,regular
253590489,created_by,Scarabeaus,regular
253590490,created_by,Scarabeaus,regular
253590510,created_by,Scarabeaus,regular
253590516,created_by,Scarabeaus,regular
253590518,created_by,Scarabeaus,regular
253590519,created_by,Scarabeaus,regular
253590541,created_by,Scarabeaus,regular
253590543,created_by,Scarabeaus,regular
253590544,created_by,Scarabeaus,regular
253590546,created_by,Scarabeaus,regular
253590547,created_by,Scarabeaus,regular
253590549,created_by,JOSM,regular
253590551,created_by,Scarabeaus,regular
253590558,created_by,Scarabeaus,regular
253590560,created_by,Scarabeaus,regular
253590563,created_by,Scarabeaus,regular
253590566,created_by,Scarabeaus,regular
253590571,created_by,Scarabeaus,regular
253590574,created_by,Scarabeaus,regular
253590576,created_by,Scarabeaus,regular
253590577,created_by,Scarabeaus,regular
253590603,created_by,Scarabeaus,regular
253590605,created_by,Scarabeaus,regular
253590608,created_by,Scarabeaus,regular
253590610,created_by,Scarabeaus,regular
253590613,created_by,Scarabeaus,regular
253590614,created_by,Scarabeaus,regular
253590618,created_by,JOSM,regular
253590624,created_by,Scarabeaus,regular
253590628,created_by,Scarabeaus,regular
253590636,created_by,Scarabeaus,regular
253590643,created_by,Scarabeaus,regular
253590644,created_by,Scarabeaus,regular
253590651,created_by,Scarabeaus,regular
253590654,created_by,JOSM,regular
253590657,created_by,Scarabeaus,regular
253590668,created_by,Scarabeaus,regular
253590673,created_by,Scarabeaus,regular
253590675,created_by,Scarabeaus,regular
253590676,created_by,Scarabeaus,regular
253590690,created_by,JOSM,regular
253590693,created_by,Scarabeaus,regular
253590699,created_by,Scarabeaus,regular
253590711,created_by,Scarabeaus,regular
253590723,created_by,Scarabeaus,regular
253590731,created_by,Scarabeaus,regular
253590744,created_by,Scarabeaus,regular
253590746,created_by,Scarabeaus,regular
253590747,created_by,Scarabeaus,regular
253590751,created_by,Scarabeaus,regular
253590753,created_by,Scarabeaus,regular
253590754,created_by,Scarabeaus,regular
253590774,created_by,Scarabeaus,regular
253590779,created_by,Scarabeaus,regular
253590782,created_by,Scarabeaus,regular
253590784,created_by,Scarabeaus,regular
253590785,created_by,Scarabeaus,regular
253590793,created_by,Scarabeaus,regular
253590794,created_by,Scarabeaus,regular
253590799,created_by,Scarabeaus,regular
253590803,created_by,Scarabeaus,regular
253590813,created_by,JOSM,regular
253590817,created_by,Scarabeaus,regular
253590820,created_by,Scarabeaus,regular
253590824,created_by,Scarabeaus,regular
253590825,created_by,Scarabeaus,regular
253590827,created_by,Scarabeaus,regular
253590834,created_by,Scarabeaus,regular
253590837,created_by,Scarabeaus,regular
253590840,created_by,Scarabeaus,regular
253590843,created_by,Scarabeaus,regular
253590847,created_by,Scarabeaus,regular
253590851,created_by,Scarabeaus,regular
253590852,created_by,Scarabeaus,regular
253590854,created_by,Scarabeaus,regular
253590855,created_by,Scarabeaus,regular
253590861,created_by,Scarabeaus,regular
253590864,created_by,Scarabeaus,regular
253590869,created_by,Scarabeaus,regular
253590871,created_by,Scarabeaus,regular
253590872,created_by,Scarabeaus,regular
253590877,created_by,Scarabeaus,regular
253590882,created_by,Scarabeaus,regular
253590887,created_by,Scarabeaus,regular
253590893,created_by,Scarabeaus,regular
253590896,created_by,Scarabeaus,regular
253590902,created_by,Scarabeaus,regular
253590908,created_by,Scarabeaus,regular
253590914,created_by,Scarabeaus,regular
253590922,created_by,Scarabeaus,regular
253590924,created_by,Scarabeaus,regular
253590925,created_by,Scarabeaus,regular
253590927,created_by,Scarabeaus,regular
253590930,created_by,Scarabeaus,regular
253590938,created_by,Scarabeaus,regular
253590943,created_by,Scarabeaus,regular
253590951,created_by,Scarabeaus,regular
253590955,created_by,Scarabeaus,regular
253590980,created_by,Scarabeaus,regular
253590985,created_by,Scarabeaus,regular
253591000,created_by,Scarabeaus,regular
253591001,created_by,Scarabeaus,regular
253591004,created_by,Scarabeaus,regular
253591010,created_by,Scarabeaus,regular
253591013,created_by,Scarabeaus,regular
253591057,created_by,Scarabeaus,regular
253591064,created_by,Scarabeaus,regular
253591066,created_by,Scarabeaus,regular
253591069,created_by,Scarabeaus,regular
253591076,created_by,Scarabeaus,regular
253591083,created_by,Scarabeaus,regular
